Year,Industry,Gas Type,Gas Name,Emissions,,,,,
2010,Financial and insurance activities,PFC,Perfluorocarbons,0.0,,,,,
2010,Real estate activities,PFC,Perfluorocarbons,0.0,,,,,
2010,"Professional, scientific and technical activities",PFC,Perfluorocarbons,0.0,,,,,
2010,Administrative and support service activities,PFC,Perfluorocarbons,0.0,,,,,
2010,Public administration and defence; compulsory social security,PFC,Perfluorocarbons,0.0,,,,,
2010,Education,PFC,Perfluorocarbons,0.0,,,,,
2010,Human health and social work activities,PFC,Perfluorocarbons,0.0,,,,,
2010,"Arts, entertainment and recreation",PFC,Perfluorocarbons,0.0,,,,,
2010,Other service activities,PFC,Perfluorocarbons,0.0,,,,,
2010,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,PFC,Perfluorocarbons,0.0,,,,,
2010,Consumer expenditure,PFC,Perfluorocarbons,0.0,,,,,
2011,"Agriculture, forestry and fishing",PFC,Perfluorocarbons,0.0,,,,,
2011,Mining and quarrying,PFC,Perfluorocarbons,0.0,,,,,
2011,Manufacturing,PFC,Perfluorocarbons,405.8,,,,,
2011,"Electricity, gas, steam and air conditioning supply",PFC,Perfluorocarbons,0.0,,,,,
2011,"Water supply; sewerage, waste management and remediation activities",PFC,Perfluorocarbons,0.0,,,,,
2011,Construction,PFC,Perfluorocarbons,0.0,,,,,
2011,Wholesale and retail trade; repair of motor vehicles and motorcycles,PFC,Perfluorocarbons,0.0,,,,,
2011,Transport and storage,PFC,Perfluorocarbons,0.0,,,,,
2011,Accommodation and food services,PFC,Perfluorocarbons,0.0,,,,,
2011,Information and communication,PFC,Perfluorocarbons,0.0,,,,,
2011,Financial and insurance activities,PFC,Perfluorocarbons,0.0,,,,,
2011,Real estate activities,PFC,Perfluorocarbons,0.0,,,,,
2011,"Professional, scientific and technical activities",PFC,Perfluorocarbons,0.0,,,,,
2011,Administrative and support service activities,PFC,Perfluorocarbons,0.0,,,,,
2011,Public administration and defence; compulsory social security,PFC,Perfluorocarbons,0.0,,,,,
2011,Education,PFC,Perfluorocarbons,0.0,,,,,
2011,Human health and social work activities,PFC,Perfluorocarbons,0.0,,,,,
2011,"Arts, entertainment and recreation",PFC,Perfluorocarbons,0.0,,,,,
2011,Other service activities,PFC,Perfluorocarbons,0.0,,,,,
2011,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,PFC,Perfluorocarbons,0.0,,,,,
2011,Consumer expenditure,PFC,Perfluorocarbons,0.0,,,,,
2012,"Agriculture, forestry and fishing",PFC,Perfluorocarbons,0.0,,,,,
2012,Mining and quarrying,PFC,Perfluorocarbons,0.0,,,,,
2012,Manufacturing,PFC,Perfluorocarbons,233.6,,,,,
2012,"Electricity, gas, steam and air conditioning supply",PFC,Perfluorocarbons,0.0,,,,,
2012,"Water supply; sewerage, waste management and remediation activities",PFC,Perfluorocarbons,0.0,,,,,
2012,Construction,PFC,Perfluorocarbons,0.0,,,,,
2012,Wholesale and retail trade; repair of motor vehicles and motorcycles,PFC,Perfluorocarbons,0.0,,,,,
2012,Transport and storage,PFC,Perfluorocarbons,0.0,,,,,
2012,Accommodation and food services,PFC,Perfluorocarbons,0.0,,,,,
2012,Information and communication,PFC,Perfluorocarbons,0.0,,,,,
2012,Financial and insurance activities,PFC,Perfluorocarbons,0.0,,,,,
2012,Real estate activities,PFC,Perfluorocarbons,0.0,,,,,
2012,"Professional, scientific and technical activities",PFC,Perfluorocarbons,0.0,,,,,
2012,Administrative and support service activities,PFC,Perfluorocarbons,0.0,,,,,
2012,Public administration and defence; compulsory social security,PFC,Perfluorocarbons,0.0,,,,,
2012,Education,PFC,Perfluorocarbons,0.0,,,,,
2012,Human health and social work activities,PFC,Perfluorocarbons,0.0,,,,,
2012,"Arts, entertainment and recreation",PFC,Perfluorocarbons,0.0,,,,,
2012,Other service activities,PFC,Perfluorocarbons,0.0,,,,,
2012,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,PFC,Perfluorocarbons,0.0,,,,,
2012,Consumer expenditure,PFC,Perfluorocarbons,0.0,,,,,
2013,"Agriculture, forestry and fishing",PFC,Perfluorocarbons,0.0,,,,,
2013,Mining and quarrying,PFC,Perfluorocarbons,0.0,,,,,
2013,Manufacturing,PFC,Perfluorocarbons,286.1,,,,,
2013,"Electricity, gas, steam and air conditioning supply",PFC,Perfluorocarbons,0.0,,,,,
2013,"Water supply; sewerage, waste management and remediation activities",PFC,Perfluorocarbons,0.0,,,,,
2013,Construction,PFC,Perfluorocarbons,0.0,,,,,
2013,Wholesale and retail trade; repair of motor vehicles and motorcycles,PFC,Perfluorocarbons,0.0,,,,,
2013,Transport and storage,PFC,Perfluorocarbons,0.0,,,,,
2013,Accommodation and food services,PFC,Perfluorocarbons,0.0,,,,,
2013,Information and communication,PFC,Perfluorocarbons,0.0,,,,,
2013,Financial and insurance activities,PFC,Perfluorocarbons,0.0,,,,,
2013,Real estate activities,PFC,Perfluorocarbons,0.0,,,,,
2013,"Professional, scientific and technical activities",PFC,Perfluorocarbons,0.0,,,,,
2013,Administrative and support service activities,PFC,Perfluorocarbons,0.0,,,,,
2013,Public administration and defence; compulsory social security,PFC,Perfluorocarbons,0.0,,,,,
2013,Education,PFC,Perfluorocarbons,0.0,,,,,
2013,Human health and social work activities,PFC,Perfluorocarbons,0.0,,,,,
2013,"Arts, entertainment and recreation",PFC,Perfluorocarbons,0.0,,,,,
2013,Other service activities,PFC,Perfluorocarbons,0.0,,,,,
2013,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,PFC,Perfluorocarbons,0.0,,,,,
2013,Consumer expenditure,PFC,Perfluorocarbons,0.0,,,,,
2014,"Agriculture, forestry and fishing",PFC,Perfluorocarbons,0.0,,,,,
2014,Mining and quarrying,PFC,Perfluorocarbons,0.0,,,,,
2014,Manufacturing,PFC,Perfluorocarbons,233.6,,,,,
2014,"Electricity, gas, steam and air conditioning supply",PFC,Perfluorocarbons,0.0,,,,,
2014,"Water supply; sewerage, waste management and remediation activities",PFC,Perfluorocarbons,0.0,,,,,
2014,Construction,PFC,Perfluorocarbons,0.0,,,,,
2014,Wholesale and retail trade; repair of motor vehicles and motorcycles,PFC,Perfluorocarbons,0.0,,,,,
2014,Transport and storage,PFC,Perfluorocarbons,0.0,,,,,
2014,Accommodation and food services,PFC,Perfluorocarbons,0.0,,,,,
2014,Information and communication,PFC,Perfluorocarbons,0.0,,,,,
2014,Financial and insurance activities,PFC,Perfluorocarbons,0.0,,,,,
2014,Real estate activities,PFC,Perfluorocarbons,0.0,,,,,
2014,"Professional, scientific and technical activities",PFC,Perfluorocarbons,0.0,,,,,
2014,Administrative and support service activities,PFC,Perfluorocarbons,0.0,,,,,
2014,Public administration and defence; compulsory social security,PFC,Perfluorocarbons,0.0,,,,,
2014,Education,PFC,Perfluorocarbons,0.0,,,,,
2014,Human health and social work activities,PFC,Perfluorocarbons,0.0,,,,,
2014,"Arts, entertainment and recreation",PFC,Perfluorocarbons,0.0,,,,,
2014,Other service activities,PFC,Perfluorocarbons,0.0,,,,,
2014,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,PFC,Perfluorocarbons,0.0,,,,,
2014,Consumer expenditure,PFC,Perfluorocarbons,0.0,,,,,
2015,"Agriculture, forestry and fishing",PFC,Perfluorocarbons,0.0,,,,,
2015,Mining and quarrying,PFC,Perfluorocarbons,0.0,,,,,
2015,Manufacturing,PFC,Perfluorocarbons,269.3,,,,,
2015,"Electricity, gas, steam and air conditioning supply",PFC,Perfluorocarbons,0.0,,,,,
2015,"Water supply; sewerage, waste management and remediation activities",PFC,Perfluorocarbons,0.0,,,,,
2015,Construction,PFC,Perfluorocarbons,0.0,,,,,
2015,Wholesale and retail trade; repair of motor vehicles and motorcycles,PFC,Perfluorocarbons,0.0,,,,,
2015,Transport and storage,PFC,Perfluorocarbons,0.0,,,,,
2015,Accommodation and food services,PFC,Perfluorocarbons,0.0,,,,,
2015,Information and communication,PFC,Perfluorocarbons,0.0,,,,,
2015,Financial and insurance activities,PFC,Perfluorocarbons,0.0,,,,,
2015,Real estate activities,PFC,Perfluorocarbons,0.0,,,,,
2015,"Professional, scientific and technical activities",PFC,Perfluorocarbons,0.0,,,,,
2015,Administrative and support service activities,PFC,Perfluorocarbons,0.0,,,,,
2015,Public administration and defence; compulsory social security,PFC,Perfluorocarbons,0.0,,,,,
2015,Education,PFC,Perfluorocarbons,0.0,,,,,
2015,Human health and social work activities,PFC,Perfluorocarbons,0.0,,,,,
2015,"Arts, entertainment and recreation",PFC,Perfluorocarbons,0.0,,,,,
2015,Other service activities,PFC,Perfluorocarbons,0.0,,,,,
2015,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,PFC,Perfluorocarbons,0.0,,,,,
2015,Consumer expenditure,PFC,Perfluorocarbons,0.0,,,,,
2016,"Agriculture, forestry and fishing",PFC,Perfluorocarbons,0.0,,,,,
2016,Mining and quarrying,PFC,Perfluorocarbons,0.0,,,,,
2016,Manufacturing,PFC,Perfluorocarbons,279.5,,,,,
2016,"Electricity, gas, steam and air conditioning supply",PFC,Perfluorocarbons,0.0,,,,,
2016,"Water supply; sewerage, waste management and remediation activities",PFC,Perfluorocarbons,0.0,,,,,
2016,Construction,PFC,Perfluorocarbons,0.0,,,,,
2016,Wholesale and retail trade; repair of motor vehicles and motorcycles,PFC,Perfluorocarbons,0.0,,,,,
2016,Transport and storage,PFC,Perfluorocarbons,0.0,,,,,
2016,Accommodation and food services,PFC,Perfluorocarbons,0.0,,,,,
2016,Information and communication,PFC,Perfluorocarbons,0.0,,,,,
2016,Financial and insurance activities,PFC,Perfluorocarbons,0.0,,,,,
2016,Real estate activities,PFC,Perfluorocarbons,0.0,,,,,
2016,"Professional, scientific and technical activities",PFC,Perfluorocarbons,0.0,,,,,
2016,Administrative and support service activities,PFC,Perfluorocarbons,0.0,,,,,
2016,Public administration and defence; compulsory social security,PFC,Perfluorocarbons,0.0,,,,,
2016,Education,PFC,Perfluorocarbons,0.0,,,,,
2016,Human health and social work activities,PFC,Perfluorocarbons,0.0,,,,,
2016,"Arts, entertainment and recreation",PFC,Perfluorocarbons,0.0,,,,,
2016,Other service activities,PFC,Perfluorocarbons,0.0,,,,,
2016,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,PFC,Perfluorocarbons,0.0,,,,,
2016,Consumer expenditure,PFC,Perfluorocarbons,0.0,,,,,
2017,"Agriculture, forestry and fishing",PFC,Perfluorocarbons,0.0,,,,,
2017,Mining and quarrying,PFC,Perfluorocarbons,0.0,,,,,
2017,Manufacturing,PFC,Perfluorocarbons,400.7,,,,,
2017,"Electricity, gas, steam and air conditioning supply",PFC,Perfluorocarbons,0.0,,,,,
2017,"Water supply; sewerage, waste management and remediation activities",PFC,Perfluorocarbons,0.0,,,,,
2017,Construction,PFC,Perfluorocarbons,0.0,,,,,
2017,Wholesale and retail trade; repair of motor vehicles and motorcycles,PFC,Perfluorocarbons,0.0,,,,,
2017,Transport and storage,PFC,Perfluorocarbons,0.0,,,,,
2017,Accommodation and food services,PFC,Perfluorocarbons,0.0,,,,,
2017,Information and communication,PFC,Perfluorocarbons,0.0,,,,,
2017,Financial and insurance activities,PFC,Perfluorocarbons,0.0,,,,,
2017,Real estate activities,PFC,Perfluorocarbons,0.0,,,,,
2017,"Professional, scientific and technical activities",PFC,Perfluorocarbons,0.0,,,,,
2017,Administrative and support service activities,PFC,Perfluorocarbons,0.0,,,,,
2017,Public administration and defence; compulsory social security,PFC,Perfluorocarbons,0.0,,,,,
2017,Education,PFC,Perfluorocarbons,0.0,,,,,
2017,Human health and social work activities,PFC,Perfluorocarbons,0.0,,,,,
2017,"Arts, entertainment and recreation",PFC,Perfluorocarbons,0.0,,,,,
2017,Other service activities,PFC,Perfluorocarbons,0.0,,,,,
2017,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,PFC,Perfluorocarbons,0.0,,,,,
2017,Consumer expenditure,PFC,Perfluorocarbons,0.0,,,,,
2018,"Agriculture, forestry and fishing",PFC,Perfluorocarbons,0.0,,,,,
2018,Mining and quarrying,PFC,Perfluorocarbons,0.0,,,,,
2018,Manufacturing,PFC,Perfluorocarbons,144.6,,,,,
2018,"Electricity, gas, steam and air conditioning supply",PFC,Perfluorocarbons,0.0,,,,,
2018,"Water supply; sewerage, waste management and remediation activities",PFC,Perfluorocarbons,0.0,,,,,
2018,Construction,PFC,Perfluorocarbons,0.0,,,,,
2018,Wholesale and retail trade; repair of motor vehicles and motorcycles,PFC,Perfluorocarbons,0.0,,,,,
2018,Transport and storage,PFC,Perfluorocarbons,0.0,,,,,
2018,Accommodation and food services,PFC,Perfluorocarbons,0.0,,,,,
2018,Information and communication,PFC,Perfluorocarbons,0.0,,,,,
2018,Financial and insurance activities,PFC,Perfluorocarbons,0.0,,,,,
2018,Real estate activities,PFC,Perfluorocarbons,0.0,,,,,
2018,"Professional, scientific and technical activities",PFC,Perfluorocarbons,0.0,,,,,
2018,Administrative and support service activities,PFC,Perfluorocarbons,0.0,,,,,
2018,Public administration and defence; compulsory social security,PFC,Perfluorocarbons,0.0,,,,,
2018,Education,PFC,Perfluorocarbons,0.0,,,,,
2018,Human health and social work activities,PFC,Perfluorocarbons,0.0,,,,,
2018,"Arts, entertainment and recreation",PFC,Perfluorocarbons,0.0,,,,,
2018,Other service activities,PFC,Perfluorocarbons,0.0,,,,,
2018,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,PFC,Perfluorocarbons,0.0,,,,,
2018,Consumer expenditure,PFC,Perfluorocarbons,0.0,,,,,
2019,"Agriculture, forestry and fishing",PFC,Perfluorocarbons,0.0,,,,,
2019,Mining and quarrying,PFC,Perfluorocarbons,0.0,,,,,
2019,Manufacturing,PFC,Perfluorocarbons,210.7,,,,,
2019,"Electricity, gas, steam and air conditioning supply",PFC,Perfluorocarbons,0.0,,,,,
2019,"Water supply; sewerage, waste management and remediation activities",PFC,Perfluorocarbons,0.0,,,,,
2019,Construction,PFC,Perfluorocarbons,0.0,,,,,
2019,Wholesale and retail trade; repair of motor vehicles and motorcycles,PFC,Perfluorocarbons,0.0,,,,,
2019,Transport and storage,PFC,Perfluorocarbons,0.0,,,,,
2019,Accommodation and food services,PFC,Perfluorocarbons,0.0,,,,,
2019,Information and communication,PFC,Perfluorocarbons,0.0,,,,,
2019,Financial and insurance activities,PFC,Perfluorocarbons,0.0,,,,,
2019,Real estate activities,PFC,Perfluorocarbons,0.0,,,,,
2019,"Professional, scientific and technical activities",PFC,Perfluorocarbons,0.0,,,,,
2019,Administrative and support service activities,PFC,Perfluorocarbons,0.0,,,,,
2019,Public administration and defence; compulsory social security,PFC,Perfluorocarbons,0.0,,,,,
2019,Education,PFC,Perfluorocarbons,0.0,,,,,
2019,Human health and social work activities,PFC,Perfluorocarbons,0.0,,,,,
2019,"Arts, entertainment and recreation",PFC,Perfluorocarbons,0.0,,,,,
2019,Other service activities,PFC,Perfluorocarbons,0.0,,,,,
2019,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,PFC,Perfluorocarbons,0.0,,,,,
2019,Consumer expenditure,PFC,Perfluorocarbons,0.0,,,,,
2020,"Agriculture, forestry and fishing",PFC,Perfluorocarbons,0.0,,,,,
2020,Mining and quarrying,PFC,Perfluorocarbons,0.0,,,,,
2020,Manufacturing,PFC,Perfluorocarbons,159.8,,,,,
2020,"Electricity, gas, steam and air conditioning supply",PFC,Perfluorocarbons,0.0,,,,,
2020,"Water supply; sewerage, waste management and remediation activities",PFC,Perfluorocarbons,0.0,,,,,
2020,Construction,PFC,Perfluorocarbons,0.0,,,,,
2020,Wholesale and retail trade; repair of motor vehicles and motorcycles,PFC,Perfluorocarbons,0.0,,,,,
2020,Transport and storage,PFC,Perfluorocarbons,0.0,,,,,
2020,Accommodation and food services,PFC,Perfluorocarbons,0.0,,,,,
2020,Information and communication,PFC,Perfluorocarbons,0.0,,,,,
2020,Financial and insurance activities,PFC,Perfluorocarbons,0.0,,,,,
2020,Real estate activities,PFC,Perfluorocarbons,0.0,,,,,
2020,"Professional, scientific and technical activities",PFC,Perfluorocarbons,0.0,,,,,
2020,Administrative and support service activities,PFC,Perfluorocarbons,0.0,,,,,
2020,Public administration and defence; compulsory social security,PFC,Perfluorocarbons,0.0,,,,,
2020,Education,PFC,Perfluorocarbons,0.0,,,,,
2020,Human health and social work activities,PFC,Perfluorocarbons,0.0,,,,,
2020,"Arts, entertainment and recreation",PFC,Perfluorocarbons,0.0,,,,,
2020,Other service activities,PFC,Perfluorocarbons,0.0,,,,,
2020,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,PFC,Perfluorocarbons,0.0,,,,,
2020,Consumer expenditure,PFC,Perfluorocarbons,0.0,,,,,
1990,"Agriculture, forestry and fishing",NF3,Nitrogen trifluoride,0.0,,,,,
1990,Mining and quarrying,NF3,Nitrogen trifluoride,0.0,,,,,
1990,Manufacturing,NF3,Nitrogen trifluoride,0.1,,,,,
1990,"Electricity, gas, steam and air conditioning supply",NF3,Nitrogen trifluoride,0.0,,,,,
1990,"Water supply; sewerage, waste management and remediation activities",NF3,Nitrogen trifluoride,0.0,,,,,
1990,Construction,NF3,Nitrogen trifluoride,0.0,,,,,
