code,label,cx,cy
E05013320,Penzance East,-5.531520230742839,50.124854325355976
E05013321,Penzance Promenade,-5.546111942879847,50.1169575003311
E05013323,Pool & Tehidy,-5.288538438530738,50.23356733939466
E05013324,"Porthleven, Breage & Germoe",-5.347638734669001,50.11408327753387
E05013325,Poundstock,-4.505608444423886,50.76565448273226
E05013327,Rame Peninsula & St Germans,-4.279068675668699,50.37654804261953
E05013329,Redruth North,-5.233930824728877,50.25077790051302
E05013330,Redruth South,-5.226960764690508,50.22498823162144
E05013331,Roche & Bugle,-4.815637061589951,50.40620370427512
E05013336,St Blazey,-4.726879017498461,50.35265261955195
E05013337,St Cleer & Menheniot,-4.50693062651624,50.49210083993945
E05013338,"St Columb Major, St Mawgan & St Wenn",-4.9338661697772235,50.44587916069924
E05013341,"St Goran, Tregony & the Roseland",-4.9321289878447026,50.2306724976696
E05013346,St Stephen-in-Brannel,-4.8823281566372225,50.34507017040942
E05013347,St Teath & Tintagel,-4.704646191578185,50.595880492111284
E05013348,Saltash Essa,-4.2212045857531315,50.40398310848982
E05013349,Saltash Tamar,-4.22213988079877,50.41525638341014
E05013350,Saltash Trematon & Landrake,-4.265445576164355,50.42349273313724
E05013351,"Stratton, Kilkhampton & Morwenstow",-4.505926434416825,50.8835431456081
E05013353,Torpoint,-4.209532572087658,50.37723298731257
E05013354,Truro Boscawen & Redannick,-5.062976900174097,50.25752394212543
E05013355,Truro Moresk & Trehaverne,-5.055467299271884,50.26690604696164
E05013356,Truro Tregolls,-5.031722586348537,50.27293499025689
E05013357,Wadebridge East & St Minver,-4.857474807024912,50.55951033629396
E05013358,Wadebridge West & St Mabyn,-4.801457774459684,50.522923746071385
E05013359,Bembridge,-1.1048692429296905,50.6807730174447
E05013360,Binstead & Fishbourne,-1.1999899929315285,50.72748212773218
E05013361,Brading & St Helens,-1.1458417204920281,50.68837907122933
E05013362,"Brighstone, Calbourne & Shalfleet",-1.3975329834951284,50.67955524745885
E05013363,Carisbrooke & Gunville,-1.3400526290845503,50.68606716355739
E05013364,Central Rural,-1.2696581067670778,50.6498679545005
E05013365,"Chale, Niton & Shorwell",-1.3193137036963216,50.61610949519858
E05013366,Cowes Medina,-1.2986333333333333,50.7557
E05013367,Cowes North,-1.3053166666666662,50.7612125
E05013368,Cowes South & Northwood,-1.3100692905098223,50.739111755913456
E05013369,Cowes West & Gurnard,-1.325924783736572,50.751114867522304
E05013370,East Cowes,-1.2728666666666666,50.758266666666664
E05013371,Fairlee & Whippingham,-1.2638309318814354,50.71840999549898
E05013372,Freshwater North & Yarmouth,-1.454420776639137,50.69575026374391
E05013373,Freshwater South,-1.4968575404288276,50.67543906941895
E05013374,Haylands & Swanmore,-1.168596639903924,50.71575583215567
E05013375,Lake North,-1.1710307030895346,50.65262200058746
E05013376,Lake South,-1.1793361831328024,50.64164498107665
E05013377,Mountjoy & Shide,-1.2978886659567714,50.68616744941994
E05013378,Nettlestone & Seaview,-1.1253305519842571,50.7141025982593
E05013379,"Newchurch, Havenstreet & Ashey",-1.2035713468750713,50.68339971808202
E05013380,Newport Central,-1.295514122546103,50.69997309537973
E05013381,Newport West,-1.3074333333333334,50.69983333333333
E05013382,Osborne,-1.2714635286724005,50.749465104987216
E05013383,Pan & Barton,-1.2783620170254966,50.69350143463229
E05013384,Parkhurst & Hunnyhill,-1.3143199090207198,50.716645791512775
E05013385,Ryde Appley & Elmfield,-1.1459909643892043,50.72462915439328
E05013386,Ryde Monktonmead,-1.1578662415807766,50.72672113783264
E05013387,Ryde North West,-1.1665107830718762,50.7304111825652
E05013388,Ryde South East,-1.1523549045985513,50.716187033923006
E05013389,Ryde West,-1.1733233396074219,50.72495660123689
E05013390,Sandown North,-1.13693569141759,50.66498965251119
E05013391,Sandown South,-1.1610518075609704,50.65921136161975
E05013392,Shanklin Central,-1.1853625139520927,50.63369152571478
E05013393,Shanklin South,-1.1891352564507647,50.622129446024225
E05013394,Totland & Colwell,-1.5450213434438598,50.67623126555064
E05013395,Ventnor & St Lawrence,-1.2363170290601977,50.59153661434457
E05013396,Wootton Bridge,-1.2369124630831068,50.728242448286395
E05013397,"Wroxall, Lowtherville & Bonchurch",-1.2146482241158287,50.61019743390502
E05013398,Aldbourne & Ramsbury,-1.6530521720708606,51.4653279536432
E05013399,Alderbury & Whiteparish,-1.6864525656672513,51.04517567784434
E05013400,Amesbury East & Bulford,-1.7349777711723762,51.18748617713564
E05013401,Amesbury South,-1.7685877301590598,51.157879214879756
E05013402,Amesbury West,-1.8020417089320229,51.175021859302596
E05013403,Avon Valley,-1.7837766554453178,51.23826414567354
E05013405,Box & Colerne,-2.2548061328233997,51.43055130132472
E05013406,Bradford-on-Avon North,-2.2497367568039977,51.35214730235936
E05013407,Bradford-on-Avon South,-2.2482045951255567,51.338837805528
E05013408,Brinkworth,-2.0181874256678,51.57091643042104
E05013409,"Bromham, Rowde & Roundway",-2.034481158822458,51.379060641963434
E05013410,By Brook,-2.22050231885654,51.50103472019678
E05013411,Calne Central,-2.0015165711471674,51.43777531181809
E05013412,Calne Chilvester & Abberd,-2.0054966358432393,51.44407932188463
E05013413,Calne North,,
E05013414,Calne Rural,-1.9920722814516663,51.4553718737728
E05013415,Calne South,-2.0064225476434006,51.4111644234255
E05013416,Chippenham Cepen Park & Derriads,-2.1407140087333296,51.464654423145014
E05013417,Chippenham Cepen Park & Hunters Moon,-2.142811750503018,51.44969043594903
E05013418,Chippenham Hardenhuish,-2.1228823053923085,51.47050933979448
E05013419,Chippenham Hardens & Central,-2.1080221350423263,51.45864745947133
E05013420,Chippenham Lowden & Rowden,-2.1272021046180005,51.44932190473366
E05013421,Chippenham Monkton,-2.103330352536543,51.46753909429636
E05013422,Chippenham Pewsham,-2.1051260765500874,51.44377581347364
E05013423,Chippenham Sheldon,-2.1340109539622025,51.45882009592916
E05013424,Corsham Ladbrook,-2.187496529040076,51.4367521423007
E05013425,Corsham Pickwick,-2.2052773713522296,51.43509418449305
E05013426,Corsham Without,-2.1529093898918736,51.421441120629886
E05013427,Cricklade & Latton,-1.8435933463863146,51.6487707020353
E05013428,Devizes East,-1.9774188593242168,51.34726324170287
E05013429,Devizes North,-2.0056363868787996,51.35084860395189
E05013430,Devizes Rural West,-2.05426615587086,51.316894196554514
E05013431,Devizes South,-1.9904860787985157,51.340581789454546
E05013432,Downton & Ebble Valley,-1.7889349193968067,51.01977109861534
E05013433,Durrington,-1.773349493233396,51.19574925671455
E05013434,Ethandune,-2.147386529966278,51.265091117888396
E05013435,Fovant & Chalke Valley,-1.9816797319725399,51.0279810733426
E05013436,Hilperton,-2.180123054297465,51.337399927117495
E05013437,Holt,-2.2066255187923245,51.369262135287
E05013438,Kington,-2.1064790548417465,51.50032231179018
E05013439,Laverstock,-1.7727262372088624,51.08162805376446
E05013440,Ludgershall North & Rural,-1.6362209556027227,51.28413649361752
E05013441,Lyneham,-1.8975331991507243,51.49456913398615
E05013442,Malmesbury,-2.098362940086473,51.58894498661725
E05013443,Marlborough East,-1.7032204299350056,51.41133165992518
E05013444,Marlborough West,-1.8176388684424167,51.42547009674489
E05013446,Melksham Forest,-2.1286503311258262,51.37758962472406
E05013447,Melksham South,-2.1353627535437374,51.37032063591511
E05013448,Melksham Without North & Shurnhold,-2.1338823834911773,51.39270940886948
E05013449,Melksham Without West & Rural,-2.1411292838685037,51.33514187499779
E05013450,Mere,-2.2783040093830076,51.100406706207536
E05013451,Minety,-1.987112275283914,51.634326550949716
E05013452,Nadder Valley,-2.0630630168733655,51.1010280350352
E05013453,Old Sarum & Lower Bourne Valley,-1.7625933990954417,51.11219530261278
E05013455,Pewsey Vale East,-1.5954144193844422,51.3593069580925
E05013457,Purton,-1.8905544128120155,51.59549746858226
E05013458,Redlynch & Landford,-1.6724536337115654,50.97682662279375
E05013459,Royal Wootton Bassett East,-1.8803189417131354,51.55562262232522
E05013460,Royal Wootton Bassett North,-1.9096399401229611,51.55177908580593
E05013461,Royal Wootton Bassett South & West,-1.8988157217770032,51.52617830016453
E05013462,Salisbury Bemerton Heath,-1.8374333333333333,51.08753333333333
E05013463,Salisbury Fisherton & Bemerton Village,-1.821257919050768,51.08316118443122
E05013464,Salisbury Harnham East,-1.7981086878980905,51.061394428874735
E05013465,Salisbury Harnham West,-1.8188677221845095,51.0593653316296
E05013466,Salisbury Milford,-1.783076501541528,51.06727224553188
E05013467,Salisbury St Edmund's,-1.7975492392858448,51.07064053476066
E05013468,Salisbury St Francis & Stratford,-1.8015149884265342,51.08949331540409
E05013469,Salisbury St Paul's,-1.8096518923551945,51.0739807305059
E05013470,Sherston,-2.164582210890639,51.57073904340569
E05013471,Southwick,-2.2093893392842143,51.292750496139966
E05013472,The Lavingtons,-1.9853769450129015,51.27226930371963
E05013473,Tidworth East & Ludgershall South,-1.6389764927935897,51.23565125266593
E05013474,Tidworth North & West,-1.6754738982450732,51.24026961400744
E05013475,Till Valley,-1.8855649920311406,51.16970960919705
E05013476,Tisbury,-2.1127411429950076,51.03625930249329
E05013477,Trowbridge Adcroft,-2.2037290268202536,51.328221793347886
E05013478,Trowbridge Central,-2.2100266666666677,51.3179454808476
E05013479,Trowbridge Drynham,-2.2059231070680596,51.30550651171157
E05013480,Trowbridge Grove,-2.2195449611860956,51.307941180035904
E05013481,Trowbridge Lambrok,-2.225594691352477,51.32159485662358
E05013482,Trowbridge Park,-2.195664607464608,51.310266666666664
E05013483,Trowbridge Paxcroft,-2.185254447894673,51.32114118163375
E05013484,Urchfont & Bishops Cannings,-1.934988795166136,51.35385405862
E05013485,Warminster Broadway,-2.193823844282237,51.19616666666667
E05013486,Warminster East,-2.166891525735714,51.20151921186044
E05013487,Warminster North & Rural,-2.2363384573799348,51.19254192943316
E05013488,Warminster West,-2.2057069138405385,51.20429740056051
E05013489,Westbury East,-2.1724743453847,51.25358848945064
E05013490,Westbury North,-2.1879666666666666,51.2661
E05013491,Westbury West,-2.1993737407392886,51.25971577881437
E05013492,Wilton,-1.858526905952821,51.0740287598802
E05013493,Winsley & Westwood,-2.268003480568288,51.355514343236045
E05013494,Winterslow & Upper Bourne Valley,-1.691961628891426,51.131444578803055
E05013495,Wylye Valley,-2.1032627799804184,51.17190981043169
E05013496,Alperton,-0.2946614441623813,51.53967514374362
E05013497,Barnhill,-0.27750265035677824,51.56914950305811
E05013498,Brondesbury Park,-0.2194093677990462,51.54333947662613
E05013499,Cricklewood & Mapesbury,-0.21848620136863936,51.553986714358714
E05013500,Dollis Hill,-0.238789652556083,51.56196010145114
E05013501,Harlesden & Kensal Green,-0.24388723415243824,51.536125162942994
E05013502,Kenton,-0.2985328348062546,51.57933879525227
E05013503,Kilburn,-0.19969199943757038,51.537135505718034
E05013504,Kingsbury,-0.2587740646599786,51.58817005128205
E05013505,Northwick Park,-0.3187301842540934,51.569260055797415
E05013506,Preston,-0.2973104874182242,51.567955103043296
E05013507,Queens Park,-0.21651542847833094,51.53445882073422
E05013508,Queensbury,-0.2741642416906242,51.59023379432087
E05013509,Roundwood,-0.24312885540992718,51.5444114048374
E05013510,Stonebridge,-0.2662549927160117,51.54263849518076
E05013511,Sudbury,-0.3177497461450553,51.55726648525757
E05013512,Tokyngton,-0.27920536718681055,51.54971791236886
E05013513,Welsh Harp,-0.26059556403739165,51.57133684385015
E05013514,Wembley Central,-0.30035376093462185,51.549015564571825
E05013515,Wembley Hill,-0.29215510540550566,51.55767826682968
E05013516,Wembley Park,-0.27590500190576783,51.558107834168936
E05013517,Willesden Green,-0.23245408717770838,51.55145158977916
E05013518,Central Greenford,-0.3474293970517617,51.542443312570605
E05013519,Dormers Wells,-0.35929245032312573,51.516337090052545
E05013520,Ealing Broadway,-0.30879751312060877,51.51576265106172
E05013521,Ealing Common,-0.2947001740541085,51.50719259453278
E05013522,East Acton,-0.25478361991222226,51.51190140283373
E05013523,Greenford Broadway,-0.36386317269867857,51.53240581561507
E05013524,Hanger Hill,-0.2954475072815993,51.525942212449124
E05013525,Hanwell Broadway,-0.332094665017521,51.50558238301381
E05013526,Lady Margaret,-0.3725287527481241,51.52286497132884
E05013527,North Acton,-0.2688856410623355,51.52160802237248
E05013528,North Greenford,-0.3330194133824553,51.55076912841934
E05013529,North Hanwell,-0.3420173049842931,51.520408305092616
E05013530,Northfield,-0.313916650082918,51.49903466793019
E05013531,Northolt Mandeville,-0.37260493664060457,51.54909147389233
E05013532,Northolt West End,-0.39476430253161515,51.53861296390689
E05013533,Norwood Green,-0.36061250124128,51.50168404148358
E05013534,Perivale,-0.3225543110938353,51.53526125426803
E05013535,Pitshanger,-0.32376105180347164,51.5213644035237
E05013536,South Acton,-0.27324871281846225,51.50510044462229
E05013537,Southall Broadway,-0.3720089276869739,51.51095594353641
E05013538,Southall Green,-0.39140312168107866,51.50061231603702
E05013539,Southall West,-0.38866340029251106,51.50899567202937
E05013540,Southfield,-0.2604805592810536,51.501188137402494
E05013541,Walpole,-0.31503447533149354,51.507598057032595
E05013542,Belmont,-0.31559353808653196,51.60583112004875
E05013543,Canons,-0.29366819303152575,51.61318755063819
E05013544,Centenary,-0.30114743137511024,51.59993291526949
E05013545,Edgware,-0.2818066926254614,51.60287990235803
E05013546,Greenhill,-0.32951612086187165,51.58251146190069
E05013547,Harrow on the Hill,-0.33931788588766626,51.56871266853574
E05013548,Harrow Weald,-0.3482435746600006,51.61349335266188
E05013549,Hatch End,-0.37070284710056284,51.6103180588151
E05013550,Headstone,-0.3553177885042763,51.592808880473626
E05013551,Kenton East,-0.296111105424374,51.590347670892946
E05013552,Kenton West,-0.31848932315655415,51.590496194674735
E05013553,Marlborough,-0.33863251022881347,51.58900607129573
E05013554,North Harrow,-0.36198211056993923,51.58226295308895
E05013555,Pinner,-0.38548247306749495,51.602263870521554
E05013556,Pinner South,-0.3825207879094168,51.583541373667366
E05013557,Rayners Lane,-0.3768291979501857,51.56996603503754
E05013558,Roxbourne,-0.3697488497161627,51.56652801513793
E05013559,Roxeth,-0.36296548252645217,51.56132197499198
E05013560,Stanmore,-0.3185315992661804,51.62441634909803
E05013561,Wealdstone North,-0.33573244778676437,51.59913379311214
E05013562,Wealdstone South,-0.3295007229320772,51.59530040349698
E05013563,West Harrow,-0.3549970071424037,51.57477476139309
E05013564,Belmore,-0.4041282945174004,51.52172799946794
E05013565,Charville,-0.4266243899029993,51.53244113717049
E05013566,Colham & Cowley,-0.46476257159059525,51.52595613804521
E05013567,Eastcote,-0.40007321893649017,51.579146744075196
E05013568,Harefield Village,-0.4804560161923297,51.60896289916875
E05013569,Hayes Town,-0.4315631781543029,51.51072964522674
E05013570,Heathrow Villages,-0.4583010820721825,51.477053947385684
E05013571,Hillingdon East,-0.44490188505747175,51.54297562172207
E05013572,Hillingdon West,-0.46323333333333333,51.5385
E05013573,Ickenham & South Harefield,-0.46190116379780155,51.572354692760825
E05013574,Northwood,-0.4371849945230771,51.607991341501275
E05013575,Northwood Hills,-0.4082768960057784,51.6002516523251
E05013576,Pinkwell,-0.4276146799019578,51.499485095585854
E05013577,Ruislip,-0.43486993403701313,51.58581918503521
E05013578,Ruislip Manor,-0.4141920025367079,51.56851671983999
E05013579,South Ruislip,-0.40547031683866963,51.55549708811855
E05013580,Uxbridge,-0.4768798906461494,51.54538696421363
E05013581,West Drayton,-0.4695539473187875,51.50250562134134
E05013582,Wood End,-0.41549088815814367,51.515461826250444
E05013583,Yeading,-0.3934000810325865,51.52673975227181
E05013584,Yiewsley,-0.46956225364727383,51.514620323593114
E05013585,Alexandra Park,-0.1318558258752284,51.597556156899444
E05013586,Bounds Green,-0.12449741550695827,51.6050662027833
E05013587,Bruce Castle,-0.07491484147648957,51.602131781283504
E05013588,Crouch End,-0.1285830580086588,51.57899189177489
E05013589,Fortis Green,-0.1517925615766608,51.5940248904923
E05013590,Harringay,-0.10325272973379407,51.57964087331428
E05013591,Hermitage & Gardens,-0.09161987571464002,51.57799722595078
